"WATER_SYSTEM_NUMBER","WATER_SYSTEM_NAME","CITY","COUNTY","ZIPCODE","CLASSIFICATION","POPULATION","SERVICE_CONNECTIONS","REGULATING_AGENCY","VIOLATION_NUMBER","VIOLATION_TYPE_NAME","ANALYTE_NAME","RESULT","MCL","VIOL_BEGIN_DATE","VIOL_END_DATE","ENF_ACTION_NUMBER","ENF_ACTION_ISSUE_DATE","ENF_ACTION_TYPE_ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919020","MCL,  AVERAGE","ARSENIC","0.074 MG/L","0.010 MG/L",2016-01-01,2016-03-31,"9619003",2015-04-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919020","MCL,  AVERAGE","ARSENIC","0.074 MG/L","0.010 MG/L",2016-01-01,2016-03-31,"9619009",2018-08-10,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919021","MCL,  AVERAGE","ARSENIC","0.077 MG/L","0.010 MG/L",2016-04-01,2016-06-30,"9619003",2015-04-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919021","MCL,  AVERAGE","ARSENIC","0.077 MG/L","0.010 MG/L",2016-04-01,2016-06-30,"9619009",2018-08-10,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919022","MCL,  AVERAGE","ARSENIC","0.088 MG/L","0.010 MG/L",2016-07-01,2016-09-30,"9619009",2018-08-10,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919022","MCL,  AVERAGE","ARSENIC","0.088 MG/L","0.010 MG/L",2016-07-01,2016-09-30,"9619003",2015-04-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919023","MCL,  AVERAGE","ARSENIC","0.066 MG/L","0.010 MG/L",2016-10-01,2016-12-31,"9619003",2015-04-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919023","MCL,  AVERAGE","ARSENIC","0.066 MG/L","0.010 MG/L",2016-10-01,2016-12-31,"9619009",2018-08-10,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919024","MCL,  AVERAGE","ARSENIC","0.071 MG/L","0.010 MG/L",2017-01-01,2017-03-31,"9619003",2015-04-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919024","MCL,  AVERAGE","ARSENIC","0.071 MG/L","0.010 MG/L",2017-01-01,2017-03-31,"9619009",2018-08-10,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919025","MCL,  AVERAGE","ARSENIC",".065 MG/L","0.010 MG/L",2017-04-01,2017-06-30,"9619003",2015-04-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919025","MCL,  AVERAGE","ARSENIC",".065 MG/L","0.010 MG/L",2017-04-01,2017-06-30,"9619009",2018-08-10,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919026","MCL,  AVERAGE","ARSENIC",".081 MG/L","0.010 MG/L",2017-07-01,2017-09-30,"9619003",2015-04-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919026","MCL,  AVERAGE","ARSENIC",".081 MG/L","0.010 MG/L",2017-07-01,2017-09-30,"9619009",2018-08-10,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919028","MCL,  AVERAGE","ARSENIC","0.070 MG/L","0.010 MG/L",2017-10-01,2017-12-31,"9619003",2015-04-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919028","MCL,  AVERAGE","ARSENIC","0.070 MG/L","0.010 MG/L",2017-10-01,2017-12-31,"9619009",2018-08-10,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919029","MCL,  AVERAGE","ARSENIC","0.064 MG/L","0.010 MG/L",2018-01-01,2018-03-31,"9619003",2015-04-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919029","MCL,  AVERAGE","ARSENIC","0.064 MG/L","0.010 MG/L",2018-01-01,2018-03-31,"9619009",2018-08-10,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919032","MCL,  AVERAGE","ARSENIC","0.077 MG/L","0.010 MG/L",2018-04-01,2018-06-30,"9619008",2018-08-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919033","MCL,  AVERAGE","ARSENIC","0.081 MG/L","0.010 MG/L",2018-07-01,2018-09-30,"9619008",2018-08-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500436","HUNGRY GULCH MWC","WOFFORD HEIGHTS","KERN","93285","COMMUNITY","36","38","DISTRICT 19 - TEHACHAPI","9919034","MCL,  AVERAGE","ARSENIC","0.084 MG/L","0.010 MG/L",2018-10-01,2018-12-31,"9619008",2018-08-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612004","MCL,  AVERAGE","ARSENIC","0.040 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"9719011",2018-03-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612004","MCL,  AVERAGE","ARSENIC","0.040 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"919015",2009-01-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612010","MCL,  AVERAGE","ARSENIC","0.039 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"9719011",2018-03-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612010","MCL,  AVERAGE","ARSENIC","0.039 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"919015",2009-01-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612011","MCL,  AVERAGE","ARSENIC","0.040 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"9719011",2018-03-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612011","MCL,  AVERAGE","ARSENIC","0.040 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"919015",2009-01-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612012","MCL,  AVERAGE","ARSENIC","0.040 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"9719011",2018-03-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612012","MCL,  AVERAGE","ARSENIC","0.040 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"919015",2009-01-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612013","MCL,  AVERAGE","ARSENIC","0.040 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"9719011",2018-03-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612013","MCL,  AVERAGE","ARSENIC","0.040 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"919015",2009-01-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612014","MCL,  AVERAGE","ARSENIC","0.039 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"919015",2009-01-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612014","MCL,  AVERAGE","ARSENIC","0.039 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"9719011",2018-03-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612015","MCL,  AVERAGE","ARSENIC","0.038 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"919015",2009-01-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612015","MCL,  AVERAGE","ARSENIC","0.038 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"9719011",2018-03-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612016","MCL,  AVERAGE","ARSENIC","0.038 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"9719011",2018-03-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612016","MCL,  AVERAGE","ARSENIC","0.038 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"919015",2009-01-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612020","MCL,  AVERAGE","ARSENIC","0.039 MG/L","0.010 MG/L",2015-07-01,2015-09-30,"9719011",2018-03-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612020","MCL,  AVERAGE","ARSENIC","0.039 MG/L","0.010 MG/L",2015-07-01,2015-09-30,"919015",2009-01-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612021","MCL,  AVERAGE","ARSENIC","0.040 MG/L","0.010 MG/L",2015-10-01,2015-12-31,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612022","MCL,  AVERAGE","ARSENIC","0.042 MG/L","0.010 MG/L",2016-01-01,2016-03-31,"9719011",2018-03-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612022","MCL,  AVERAGE","ARSENIC","0.042 MG/L","0.010 MG/L",2016-01-01,2016-03-31,"919015",2009-01-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612024","MCL,  AVERAGE","ARSENIC","0.042 MG/L","0.010 MG/L",2016-04-01,2016-06-30,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612025","MCL,  AVERAGE","ARSENIC","0.044 MG/L","0.010 MG/L",2016-07-01,2016-09-30,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612027","MCL,  AVERAGE","ARSENIC","0.044 MG/L","0.010 MG/L",2016-10-01,2016-12-31,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612028","MCL,  AVERAGE","ARSENIC","0.047 MG/L","0.010 MG/L",2017-01-01,2017-03-31,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612030","MCL,  AVERAGE","ARSENIC","0.044 MG/L","0.010 MG/L",2017-07-01,2017-09-30,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612031","MCL,  AVERAGE","ARSENIC",".045 MG/L","0.010 MG/L",2017-10-01,2017-12-31,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612032","MCL,  AVERAGE","ARSENIC","0.042 MG/L","0.010 MG/L",2018-01-01,2018-03-31,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612033","MCL,  AVERAGE","ARSENIC","0.042 MG/L","0.010 MG/L",2018-04-01,2018-06-30,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612034","MCL,  AVERAGE","ARSENIC","0.042 MG/L","0.010 MG/L",2018-07-01,2018-09-30,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500442","SUNSET APARTMENTS WS","NORTH EDWARDS","KERN","93523","COMMUNITY","37","20","DISTRICT 19 - TEHACHAPI","9612036","MCL,  AVERAGE","ARSENIC","0.044 MG/L","0.010 MG/L",2018-10-01,2018-12-31,"9719008",2015-09-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500447","SIERRA BREEZE MUTUAL WATER COMPANY","RIDGECREST","KERN","93555","COMMUNITY","150","60","DISTRICT 19 - TEHACHAPI","719010","STATE PRIMARY MCL VIOL - NOT CR6","1,2,3-TRICHLOROPROPANE",NA,NA,2018-07-01,2018-09-30,"719013",2018-12-18,"CA STATE ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","1119031","MCL,  AVERAGE","ARSENIC",".01800000 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","1119031","MCL,  AVERAGE","ARSENIC",".01800000 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","1219032","MCL,  AVERAGE","ARSENIC",".01800000 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","1219032","MCL,  AVERAGE","ARSENIC",".01800000 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","1219033","MCL,  AVERAGE","ARSENIC",".01800000 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","1219033","MCL,  AVERAGE","ARSENIC",".01800000 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912004","MCL,  AVERAGE","ARSENIC","0.018 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912004","MCL,  AVERAGE","ARSENIC","0.018 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912005","MCL,  AVERAGE","ARSENIC","0.018 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912005","MCL,  AVERAGE","ARSENIC","0.018 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912006","MCL,  AVERAGE","ARSENIC","0.018 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912006","MCL,  AVERAGE","ARSENIC","0.018 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912007","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912007","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912008","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912008","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912009","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912009","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912010","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912010","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912011","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912011","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912012","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912012","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912013","MCL,  AVERAGE","ARSENIC","0.016 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912013","MCL,  AVERAGE","ARSENIC","0.016 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912014","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"919028",2009-01-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912014","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","MOJAVE","KERN","93501","COMMUNITY","56","16","DISTRICT 19 - TEHACHAPI","9912015","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2015-07-01,2015-09-30,"9819004",2017-11-06,"STATE INTENTIONAL NO ACTION TAKEN"
