"WATER_SYSTEM_NUMBER","WATER_SYSTEM_NAME","CITY","COUNTY","ZIPCODE","CLASSIFICATION","POPULATION","SERVICE_CONNECTIONS","REGULATING_AGENCY","VIOLATION_NUMBER","VIOLATION_TYPE_NAME","ANALYTE_NAME","RESULT","MCL","VIOL_BEGIN_DATE","VIOL_END_DATE","ENF_ACTION_NUMBER","ENF_ACTION_ISSUE_DATE","ENF_ACTION_TYPE_ISSUED"
"CA1009179","BRITZ/FIVE POINT SYSTEM","FIVE POINTS","FRESNO","93624","COMMUNITY","76","23","DISTRICT 23 - FRESNO","1023009","MCL, LRAA","TTHM","0.090 MG/L","0.080 MG/L",2015-10-01,2015-12-31,"1323005",2017-03-22,"RETURN TO COMPLIANCE"
"CA1009179","BRITZ/FIVE POINT SYSTEM","FIVE POINTS","FRESNO","93624","COMMUNITY","76","23","DISTRICT 23 - FRESNO","1023009","MCL, LRAA","TTHM","0.090 MG/L","0.080 MG/L",2015-10-01,2015-12-31,"1323004",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223017","MCL,  AVERAGE","TTHM",".10800000 MG/L","0.080 MG/L",2012-01-01,2012-03-31,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223017","MCL,  AVERAGE","TTHM",".10800000 MG/L","0.080 MG/L",2012-01-01,2012-03-31,"923007",2015-06-30,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223018","MCL,  AVERAGE","TTHM",".09530000 MG/L","0.080 MG/L",2012-04-01,2012-06-30,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223018","MCL,  AVERAGE","TTHM",".09530000 MG/L","0.080 MG/L",2012-04-01,2012-06-30,"923007",2015-06-30,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223019","MCL,  AVERAGE","TTHM",".11300000 MG/L","0.080 MG/L",2012-07-01,2012-09-30,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223019","MCL,  AVERAGE","TTHM",".11300000 MG/L","0.080 MG/L",2012-07-01,2012-09-30,"923007",2015-06-30,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223020","RES DISINFECT CONCENTRATION (SWTR)","SWTR",NA,NA,2013-02-01,2013-02-28,"923008",2018-03-05,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223020","RES DISINFECT CONCENTRATION (SWTR)","SWTR",NA,NA,2013-02-01,2013-02-28,"923004",2013-05-03,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223020","RES DISINFECT CONCENTRATION (SWTR)","SWTR",NA,NA,2013-02-01,2013-02-28,"923002",2009-03-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223021","MONTHLY COMB. FILTER EFFLUENT (SWTR","TURBIDITY",NA,NA,2013-03-01,2013-03-31,"923005",2013-05-15,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223021","MONTHLY COMB. FILTER EFFLUENT (SWTR","TURBIDITY",NA,NA,2013-03-01,2013-03-31,"923002",2009-03-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223021","MONTHLY COMB. FILTER EFFLUENT (SWTR","TURBIDITY",NA,NA,2013-03-01,2013-03-31,"923008",2018-03-05,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223022","RES DISINFECT CONCENTRATION (SWTR)","SWTR",NA,NA,2014-02-01,2014-02-28,"923008",2018-03-05,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223022","RES DISINFECT CONCENTRATION (SWTR)","SWTR",NA,NA,2014-02-01,2014-02-28,"923006",2014-05-06,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223023","MCL,  AVERAGE","TTHM","0.130 MG/L","0.080 MG/L",2012-10-01,2012-12-31,"923007",2015-06-30,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223023","MCL,  AVERAGE","TTHM","0.130 MG/L","0.080 MG/L",2012-10-01,2012-12-31,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223024","MCL,  AVERAGE","TTHM","0.140 MG/L","0.080 MG/L",2013-01-01,2013-03-31,"923007",2015-06-30,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223024","MCL,  AVERAGE","TTHM","0.140 MG/L","0.080 MG/L",2013-01-01,2013-03-31,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223025","MCL,  AVERAGE","TTHM","0.150 MG/L","0.080 MG/L",2013-04-01,2013-06-30,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223025","MCL,  AVERAGE","TTHM","0.150 MG/L","0.080 MG/L",2013-04-01,2013-06-30,"923007",2015-06-30,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223026","MCL,  AVERAGE","TTHM","0.126 MG/L","0.080 MG/L",2013-07-01,2013-09-30,"923007",2015-06-30,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223026","MCL,  AVERAGE","TTHM","0.126 MG/L","0.080 MG/L",2013-07-01,2013-09-30,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223027","MCL,  AVERAGE","TTHM","0.128 MG/L","0.080 MG/L",2013-10-01,2013-12-31,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223027","MCL,  AVERAGE","TTHM","0.128 MG/L","0.080 MG/L",2013-10-01,2013-12-31,"923007",2015-06-30,"RETURN TO COMPLIANCE"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223028","MCL,  AVERAGE","TTHM","0.138 MG/L","0.080 MG/L",2014-01-01,2014-03-31,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009214","WESTSIDE HARVESTING","CANTUA CREEK","FRESNO","93608","COMMUNITY","25","24","DISTRICT 23 - FRESNO","1223028","MCL,  AVERAGE","TTHM","0.138 MG/L","0.080 MG/L",2014-01-01,2014-03-31,"923007",2015-06-30,"RETURN TO COMPLIANCE"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223016","MCL,  AVERAGE","TTHM",".08300000 MG/L","0.080 MG/L",2012-04-01,2012-06-30,"1123005",2015-01-01,"RETURN TO COMPLIANCE"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223016","MCL,  AVERAGE","TTHM",".08300000 MG/L","0.080 MG/L",2012-04-01,2012-06-30,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223017","MCL,  AVERAGE","TTHM",".09130000 MG/L","0.080 MG/L",2012-07-01,2012-09-30,"1123005",2015-01-01,"RETURN TO COMPLIANCE"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223017","MCL,  AVERAGE","TTHM",".09130000 MG/L","0.080 MG/L",2012-07-01,2012-09-30,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223018","MCL,  AVERAGE","TTHM","0.106 MG/L","0.080 MG/L",2012-10-01,2012-12-31,"1123005",2015-01-01,"RETURN TO COMPLIANCE"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223018","MCL,  AVERAGE","TTHM","0.106 MG/L","0.080 MG/L",2012-10-01,2012-12-31,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223019","MCL,  AVERAGE","TTHM","0.118 MG/L","0.080 MG/L",2013-01-01,2013-03-31,"1123005",2015-01-01,"RETURN TO COMPLIANCE"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223019","MCL,  AVERAGE","TTHM","0.118 MG/L","0.080 MG/L",2013-01-01,2013-03-31,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223020","MCL,  AVERAGE","TTHM","0.113 MG/L","0.080 MG/L",2013-04-01,2013-06-30,"1123005",2015-01-01,"RETURN TO COMPLIANCE"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223020","MCL,  AVERAGE","TTHM","0.113 MG/L","0.080 MG/L",2013-04-01,2013-06-30,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223021","MCL,  AVERAGE","TTHM","0.113 MG/L","0.080 MG/L",2013-07-01,2013-09-30,"1123005",2015-01-01,"RETURN TO COMPLIANCE"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223021","MCL,  AVERAGE","TTHM","0.113 MG/L","0.080 MG/L",2013-07-01,2013-09-30,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223022","MCL,  AVERAGE","TTHM","0.108 MG/L","0.080 MG/L",2013-10-01,2013-12-31,"1123005",2015-01-01,"RETURN TO COMPLIANCE"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223022","MCL,  AVERAGE","TTHM","0.108 MG/L","0.080 MG/L",2013-10-01,2013-12-31,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223023","MCL,  AVERAGE","TTHM","0.103 MG/L","0.080 MG/L",2014-01-01,2014-03-31,"1123005",2015-01-01,"RETURN TO COMPLIANCE"
"CA1009232","SUMNER PECK RANCH","CANTUA CREEK","FRESNO","93608","COMMUNITY","42","19","DISTRICT 23 - FRESNO","1223023","MCL,  AVERAGE","TTHM","0.103 MG/L","0.080 MG/L",2014-01-01,2014-03-31,"912001",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512011","MCL, LRAA","TTHM","0.107 MG/L","0.080 MG/L",2014-07-01,2014-09-30,"9412010",2018-03-02,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512011","MCL, LRAA","TTHM","0.107 MG/L","0.080 MG/L",2014-07-01,2014-09-30,"9412008",2017-05-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512011","MCL, LRAA","TTHM","0.107 MG/L","0.080 MG/L",2014-07-01,2014-09-30,"9412003",2014-12-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512011","MCL, LRAA","TTHM","0.107 MG/L","0.080 MG/L",2014-07-01,2014-09-30,"9412007",2017-05-05,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512011","MCL, LRAA","TTHM","0.107 MG/L","0.080 MG/L",2014-07-01,2014-09-30,"9412011",2018-03-01,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512012","MONTHLY COMB. FILTER EFFLUENT (SWTR","TURBIDITY",NA,NA,2015-09-01,2015-09-30,"9412004",2015-11-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512012","MONTHLY COMB. FILTER EFFLUENT (SWTR","TURBIDITY",NA,NA,2015-09-01,2015-09-30,"9412010",2018-03-02,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512015","MCL, LRAA","TTHM","0.124 MG/L","0.080 MG/L",2014-10-01,2014-12-31,"9412011",2018-03-01,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512015","MCL, LRAA","TTHM","0.124 MG/L","0.080 MG/L",2014-10-01,2014-12-31,"9412010",2018-03-02,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512015","MCL, LRAA","TTHM","0.124 MG/L","0.080 MG/L",2014-10-01,2014-12-31,"9412008",2017-05-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512016","MCL, LRAA","TTHM","0.116 MG/L","0.080 MG/L",2015-01-01,2015-03-31,"9412011",2018-03-01,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512016","MCL, LRAA","TTHM","0.116 MG/L","0.080 MG/L",2015-01-01,2015-03-31,"9412008",2017-05-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512016","MCL, LRAA","TTHM","0.116 MG/L","0.080 MG/L",2015-01-01,2015-03-31,"9412010",2018-03-02,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512017","MCL, LRAA","TTHM","0.109 MG/L","0.080 MG/L",2015-04-01,2015-06-30,"9412008",2017-05-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512017","MCL, LRAA","TTHM","0.109 MG/L","0.080 MG/L",2015-04-01,2015-06-30,"9412010",2018-03-02,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512017","MCL, LRAA","TTHM","0.109 MG/L","0.080 MG/L",2015-04-01,2015-06-30,"9412011",2018-03-01,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512018","MCL, LRAA","TTHM","0.095 MG/L","0.080 MG/L",2015-07-01,2015-09-30,"9412011",2018-03-01,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512018","MCL, LRAA","TTHM","0.095 MG/L","0.080 MG/L",2015-07-01,2015-09-30,"9412008",2017-05-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512018","MCL, LRAA","TTHM","0.095 MG/L","0.080 MG/L",2015-07-01,2015-09-30,"9412010",2018-03-02,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512019","MCL, LRAA","TTHM","0.0805 MG/L","0.080 MG/L",2015-10-01,2015-12-31,"9412011",2018-03-01,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512019","MCL, LRAA","TTHM","0.0805 MG/L","0.080 MG/L",2015-10-01,2015-12-31,"9412010",2018-03-02,"RETURN TO COMPLIANCE"
"CA1010004","COALINGA-CITY","COALINGA","FRESNO","93210","COMMUNITY","16791","3561","DISTRICT 23 - FRESNO","512019","MCL, LRAA","TTHM","0.0805 MG/L","0.080 MG/L",2015-10-01,2015-12-31,"9412008",2017-05-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1010028","RIVERDALE PUBLIC UTILITY DISTRICT","RIVERDALE","FRESNO","93656","COMMUNITY","3145","966","DISTRICT 23 - FRESNO","1223032","MCL,  AVERAGE","ARSENIC",".03700000 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"9412005",2014-12-11,"RETURN TO COMPLIANCE"
"CA1010028","RIVERDALE PUBLIC UTILITY DISTRICT","RIVERDALE","FRESNO","93656","COMMUNITY","3145","966","DISTRICT 23 - FRESNO","1223033","MCL,  AVERAGE","ARSENIC",".03820000 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"9412005",2014-12-11,"RETURN TO COMPLIANCE"
"CA1010028","RIVERDALE PUBLIC UTILITY DISTRICT","RIVERDALE","FRESNO","93656","COMMUNITY","3145","966","DISTRICT 23 - FRESNO","1223034","MCL,  AVERAGE","ARSENIC",".03820000 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"9412005",2014-12-11,"RETURN TO COMPLIANCE"
"CA1010028","RIVERDALE PUBLIC UTILITY DISTRICT","RIVERDALE","FRESNO","93656","COMMUNITY","3145","966","DISTRICT 23 - FRESNO","9812005","MCL,  AVERAGE","ARSENIC","0.0373 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"9412005",2014-12-11,"RETURN TO COMPLIANCE"
"CA1010028","RIVERDALE PUBLIC UTILITY DISTRICT","RIVERDALE","FRESNO","93656","COMMUNITY","3145","966","DISTRICT 23 - FRESNO","9812006","MCL,  AVERAGE","ARSENIC","38.3 UG/L","10.0 UG/L",2013-01-01,2013-03-31,"9412005",2014-12-11,"RETURN TO COMPLIANCE"
"CA1010028","RIVERDALE PUBLIC UTILITY DISTRICT","RIVERDALE","FRESNO","93656","COMMUNITY","3145","966","DISTRICT 23 - FRESNO","9812007","MCL,  AVERAGE","ARSENIC","0.0384 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"9412005",2014-12-11,"RETURN TO COMPLIANCE"
"CA1010028","RIVERDALE PUBLIC UTILITY DISTRICT","RIVERDALE","FRESNO","93656","COMMUNITY","3145","966","DISTRICT 23 - FRESNO","9812008","MCL,  AVERAGE","ARSENIC","38 UG/L","10 UG/L",2013-07-01,2013-09-30,"9412005",2014-12-11,"RETURN TO COMPLIANCE"
"CA1010028","RIVERDALE PUBLIC UTILITY DISTRICT","RIVERDALE","FRESNO","93656","COMMUNITY","3145","966","DISTRICT 23 - FRESNO","9812010","MCL,  AVERAGE","ARSENIC","0.037 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"9412005",2014-12-11,"RETURN TO COMPLIANCE"
"CA1010028","RIVERDALE PUBLIC UTILITY DISTRICT","RIVERDALE","FRESNO","93656","COMMUNITY","3145","966","DISTRICT 23 - FRESNO","9812011","MCL,  AVERAGE","ARSENIC","0.037 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"9412005",2014-12-11,"RETURN TO COMPLIANCE"
"CA1010028","RIVERDALE PUBLIC UTILITY DISTRICT","RIVERDALE","FRESNO","93656","COMMUNITY","3145","966","DISTRICT 23 - FRESNO","9812012","MCL,  AVERAGE","ARSENIC","0.038 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"9412005",2014-12-11,"RETURN TO COMPLIANCE"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","TRANQUILLITY","FRESNO","93668","COMMUNITY","897","348","DISTRICT 23 - FRESNO","1223027","MCL,  AVERAGE","ARSENIC",".01360000 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"9912009",2014-09-18,"RETURN TO COMPLIANCE"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","TRANQUILLITY","FRESNO","93668","COMMUNITY","897","348","DISTRICT 23 - FRESNO","1223028","MCL,  AVERAGE","ARSENIC",".01480000 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"9912009",2014-09-18,"RETURN TO COMPLIANCE"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","TRANQUILLITY","FRESNO","93668","COMMUNITY","897","348","DISTRICT 23 - FRESNO","1223029","MCL,  AVERAGE","ARSENIC",".01470000 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"9912009",2014-09-18,"RETURN TO COMPLIANCE"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","TRANQUILLITY","FRESNO","93668","COMMUNITY","897","348","DISTRICT 23 - FRESNO","9811002","MCL,  AVERAGE","ARSENIC","0.0143 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"9912009",2014-09-18,"RETURN TO COMPLIANCE"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","TRANQUILLITY","FRESNO","93668","COMMUNITY","897","348","DISTRICT 23 - FRESNO","9811003","MCL,  AVERAGE","ARSENIC","14.9 UG/L","10.0 UG/L",2013-01-01,2013-03-31,"9912009",2014-09-18,"RETURN TO COMPLIANCE"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","TRANQUILLITY","FRESNO","93668","COMMUNITY","897","348","DISTRICT 23 - FRESNO","9811006","MCL,  AVERAGE","ARSENIC","0.0145 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"9912009",2014-09-18,"RETURN TO COMPLIANCE"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","TRANQUILLITY","FRESNO","93668","COMMUNITY","897","348","DISTRICT 23 - FRESNO","9811007","MCL,  AVERAGE","ARSENIC","17 UG/L","10 UG/L",2013-07-01,2013-09-30,"9912009",2014-09-18,"RETURN TO COMPLIANCE"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","TRANQUILLITY","FRESNO","93668","COMMUNITY","897","348","DISTRICT 23 - FRESNO","9811008","MCL,  AVERAGE","ARSENIC","0.016 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"9912009",2014-09-18,"RETURN TO COMPLIANCE"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","TRANQUILLITY","FRESNO","93668","COMMUNITY","897","348","DISTRICT 23 - FRESNO","9811010","MCL,  AVERAGE","ARSENIC","0.016 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"9912009",2014-09-18,"RETURN TO COMPLIANCE"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","TRANQUILLITY","FRESNO","93668","COMMUNITY","897","348","DISTRICT 23 - FRESNO","9811011","MCL,  AVERAGE","ARSENIC","0.016 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"9912009",2014-09-18,"RETURN TO COMPLIANCE"
"CA1200522","WHITETHORN ELEMENTARY SCHOOL","WHITETHORN","HUMBOLDT","95589","NON-TRANSIENT NON-COMMUNITY","120","1","DISTRICT 01 - KLAMATH","9401003","MONTHLY COMB FLTR EFFLUENT (IESWTR/LT1)","IESWTR",NA,NA,2016-02-01,2016-02-29,"9501005",2017-01-01,"RETURN TO COMPLIANCE"
"CA1200522","WHITETHORN ELEMENTARY SCHOOL","WHITETHORN","HUMBOLDT","95589","NON-TRANSIENT NON-COMMUNITY","120","1","DISTRICT 01 - KLAMATH","9401004","MONTHLY COMB FLTR EFFLUENT (IESWTR/LT1)","IESWTR",NA,NA,2016-09-01,2016-09-30,"9501005",2017-01-01,"RETURN TO COMPLIANCE"
"CA1200522","WHITETHORN ELEMENTARY SCHOOL","WHITETHORN","HUMBOLDT","95589","NON-TRANSIENT NON-COMMUNITY","120","1","DISTRICT 01 - KLAMATH","9401005","MONTHLY COMB FLTR EFFLUENT (IESWTR/LT1)","IESWTR",NA,NA,2016-10-01,2016-12-31,"9501005",2017-01-01,"RETURN TO COMPLIANCE"
